productcategory,productsubcategory,saleterritory,State,Customer,OrderCount,OrderDate,Sales,Country,Territory
Components,Road Frames,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,1071.4848,US,Carson
Components,Road Frames,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,714.3232,US,Parker
Components,Road Frames,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,892.904,US,Carson
Components,Road Frames,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,183.9382,US,Parker
Components,Road Frames,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,551.8146,US,Carson
Components,Road Frames,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,919.691,US,Carson
Components,Road Frames,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,551.8146,US,Parker
Components,Road Frames,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,367.8764,US,Carson
Components,Road Frames,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,183.9382,US,Parker
Components,Road Frames,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,551.8146,US,Carson
Clothing,Jerseys,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,57.6808,US,Parker
Clothing,Jerseys,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,115.3616,US,Las Vegas
Clothing,Jerseys,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,28.8404,US,Carson
Clothing,Jerseys,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,57.6808,US,Parker
Clothing,Jerseys,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,57.6808,US,Parker
Clothing,Jerseys,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,28.8404,US,Carson
Components,Road Frames,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,356.898,US,Parker
Components,Road Frames,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,1427.592,US,Carson
Clothing,Socks,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,17.1,US,Las Vegas
Clothing,Socks,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,34.2,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,8099.976,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,4049.988,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,6074.982,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,4049.988,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,8159.976,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,6119.982,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,4079.988,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,10/1/2011 0:00,6119.982,US,Las Vegas
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,2146.962,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,4293.924,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,2146.962,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,6440.886,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,6440.886,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,2146.962,US,Carson
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,4293.924,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,2146.962,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,8587.848,US,Carson
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,2624.382,US,Carson
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,2624.382,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,874.794,US,Parker
Bikes,Road Bikes,Northwest,Utah,Maciej Dusza,1,10/1/2011 0:00,1749.588,US,Riverton
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,874.794,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,874.794,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,3499.176,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,874.794,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,2624.382,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,419.4589,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,419.4589,US,Carson
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,2097.2945,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,838.9178,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,2097.2945,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,838.9178,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,419.4589,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,1677.8356,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,1258.3767,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,419.4589,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,1258.3767,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,838.9178,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,838.9178,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,419.4589,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,1258.3767,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,419.4589,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,1258.3767,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,838.9178,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,1258.3767,US,Carson
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,419.4589,US,Parker
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,1258.3767,US,Carson
Bikes,Road Bikes,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,419.4589,US,Carson
Accessories,Helmets,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,40.373,US,Carson
Accessories,Helmets,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,20.1865,US,Parker
Accessories,Helmets,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,40.373,US,Carson
Accessories,Helmets,Central,Colorado,Diane Tibbott,1,10/1/2011 0:00,80.746,US,Parker
Accessories,Helmets,Southwest,California,Blaine Dockter,1,10/1/2011 0:00,20.1865,US,Carson
Clothing,Caps,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,41.492,US,Park City
Clothing,Caps,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,20.746,US,El Segundo
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,2144.1129,US,Park City
Components,Mountain Frames,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,714.7043,US,Rio Rancho
Components,Mountain Frames,Southwest,California,Steven Brown,1,10/31/2011 0:00,2858.8172,US,La Mesa
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,1429.4086,US,Park City
Components,Mountain Frames,Southwest,California,Steven Brown,1,10/31/2011 0:00,2144.1129,US,La Mesa
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,809.76,US,Park City
Components,Mountain Frames,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,809.76,US,Rio Rancho
Components,Mountain Frames,Southwest,California,Steven Brown,1,10/31/2011 0:00,2429.28,US,La Mesa
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,2167.7847,US,Park City
Components,Mountain Frames,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,722.5949,US,El Segundo
Components,Mountain Frames,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,722.5949,US,Rio Rancho
Components,Mountain Frames,Southwest,California,Steven Brown,1,10/31/2011 0:00,1445.1898,US,La Mesa
Components,Mountain Frames,Southwest,California,Steven Brown,1,10/31/2011 0:00,722.5949,US,La Mesa
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,1445.1898,US,Park City
Components,Mountain Frames,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,722.5949,US,Rio Rancho
Components,Mountain Frames,Southwest,California,Steven Brown,1,10/31/2011 0:00,1445.1898,US,La Mesa
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,818.7,US,Park City
Components,Mountain Frames,Southwest,California,Steven Brown,1,10/31/2011 0:00,2456.1,US,La Mesa
Components,Road Frames,Southwest,California,Christian Kleinerman,1,10/31/2011 0:00,178.5808,US,San Bruno
Components,Road Frames,Southwest,California,Christian Kleinerman,1,10/31/2011 0:00,183.9382,US,San Bruno
Components,Road Frames,Southwest,Arizona,Kay Krane,1,10/31/2011 0:00,551.8146,US,Phoenix
Clothing,Jerseys,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,86.5212,US,Park City
Clothing,Jerseys,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,144.202,US,El Segundo
Clothing,Jerseys,Southwest,California,Jack Creasey,1,10/31/2011 0:00,28.8404,US,Barstow
Clothing,Jerseys,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,28.8404,US,Park City
Clothing,Jerseys,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,86.5212,US,El Segundo
Clothing,Jerseys,Southwest,California,Christian Kleinerman,1,10/31/2011 0:00,115.3616,US,San Bruno
Clothing,Jerseys,Southwest,California,Steven Brown,1,10/31/2011 0:00,86.5212,US,La Mesa
Clothing,Jerseys,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,57.6808,US,Park City
Clothing,Jerseys,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,28.8404,US,El Segundo
Clothing,Jerseys,Southwest,California,Steven Brown,1,10/31/2011 0:00,57.6808,US,La Mesa
Components,Road Frames,Southwest,Arizona,Kay Krane,1,10/31/2011 0:00,356.898,US,Phoenix
Clothing,Socks,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,5.7,US,El Segundo
Clothing,Socks,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,34.2,US,Park City
Clothing,Socks,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,34.2,US,El Segundo
Clothing,Socks,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,17.1,US,Rio Rancho
Clothing,Socks,Southwest,California,Steven Brown,1,10/31/2011 0:00,74.45625,US,La Mesa
Bikes,Mountain Bikes,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,16199.952,US,Park City
Bikes,Mountain Bikes,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,8099.976,US,El Segundo
Bikes,Mountain Bikes,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,10124.97,US,Rio Rancho
Bikes,Mountain Bikes,Southwest,California,Steven Brown,1,10/31/2011 0:00,6074.982,US,La Mesa
Bikes,Mountain Bikes,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,10124.97,US,Park City
Bikes,Mountain Bikes,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,4049.988,US,El Segundo
Bikes,Mountain Bikes,Southwest,California,Steven Brown,1,10/31/2011 0:00,10124.97,US,La Mesa
Bikes,Mountain Bikes,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,18224.946,US,Park City
Bikes,Mountain Bikes,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,4049.988,US,El Segundo
Bikes,Mountain Bikes,Southwest,California,Steven Brown,1,10/31/2011 0:00,6074.982,US,La Mesa
Bikes,Mountain Bikes,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,18224.946,US,Park City
Bikes,Mountain Bikes,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,4049.988,US,El Segundo
Bikes,Mountain Bikes,Southwest,California,Steven Brown,1,10/31/2011 0:00,10124.97,US,La Mesa
Bikes,Mountain Bikes,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,10199.97,US,Park City
Bikes,Mountain Bikes,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,4079.988,US,Rio Rancho
Bikes,Mountain Bikes,Southwest,California,Steven Brown,1,10/31/2011 0:00,16319.952,US,La Mesa
Bikes,Mountain Bikes,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,4079.988,US,Park City
Bikes,Mountain Bikes,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,4079.988,US,El Segundo
Bikes,Mountain Bikes,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,8159.976,US,Rio Rancho
Bikes,Mountain Bikes,Southwest,California,Steven Brown,1,10/31/2011 0:00,4079.988,US,La Mesa
Bikes,Mountain Bikes,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,4079.988,US,El Segundo
Bikes,Mountain Bikes,Southwest,California,Steven Brown,1,10/31/2011 0:00,23190.65179,US,La Mesa
Bikes,Mountain Bikes,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,6119.982,US,Park City
Bikes,Mountain Bikes,Southwest,New Mexico,Geri Farrell,1,10/31/2011 0:00,12239.964,US,Rio Rancho
Bikes,Mountain Bikes,Southwest,California,Steven Brown,1,10/31/2011 0:00,14279.958,US,La Mesa
Bikes,Road Bikes,Southwest,Arizona,Kay Krane,1,10/31/2011 0:00,2146.962,US,Phoenix
Bikes,Road Bikes,Southwest,Arizona,Kay Krane,1,10/31/2011 0:00,2146.962,US,Phoenix
Bikes,Road Bikes,Southwest,California,Jack Creasey,1,10/31/2011 0:00,4373.97,US,Barstow
Bikes,Road Bikes,Southwest,California,Jack Creasey,1,10/31/2011 0:00,2624.382,US,Barstow
Bikes,Road Bikes,Southwest,California,Jack Creasey,1,10/31/2011 0:00,838.9178,US,Barstow
Bikes,Road Bikes,Southwest,California,Jack Creasey,1,10/31/2011 0:00,419.4589,US,Barstow
Bikes,Road Bikes,Southwest,California,Jack Creasey,1,10/31/2011 0:00,419.4589,US,Barstow
Bikes,Road Bikes,Southwest,California,Jack Creasey,1,10/31/2011 0:00,838.9178,US,Barstow
Bikes,Road Bikes,Southwest,California,Jack Creasey,1,10/31/2011 0:00,838.9178,US,Barstow
Accessories,Helmets,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,181.6785,US,Park City
Accessories,Helmets,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,40.373,US,El Segundo
Accessories,Helmets,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,210.356608,US,Park City
Accessories,Helmets,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,60.5595,US,El Segundo
Accessories,Helmets,Southwest,California,Steven Brown,1,10/31/2011 0:00,80.746,US,La Mesa
Accessories,Helmets,Northwest,Utah,Conor Cunningham,1,10/31/2011 0:00,201.865,US,Park City
Accessories,Helmets,Southwest,California,Cheryl Herring,1,10/31/2011 0:00,60.5595,US,El Segundo
Accessories,Helmets,Southwest,California,Steven Brown,1,10/31/2011 0:00,40.373,US,La Mesa
Clothing,Caps,Southwest,California,Jean Jordan,1,12/1/2011 0:00,15.5595,US,Monrovia
Clothing,Caps,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,25.9325,US,Las Cruces
Components,Road Frames,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,357.1616,US,Las Cruces
Components,Road Frames,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,735.7528,US,Las Cruces
Components,Road Frames,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,735.7528,US,Las Cruces
Clothing,Jerseys,Southwest,California,Frances Adams,1,12/1/2011 0:00,57.6808,US,Modesto
Clothing,Jerseys,Southwest,California,Jean Jordan,1,12/1/2011 0:00,57.6808,US,Monrovia
Clothing,Jerseys,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,115.3616,US,Las Cruces
Clothing,Jerseys,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,115.3616,US,Las Cruces
Clothing,Jerseys,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,57.6808,US,Las Cruces
Components,Road Frames,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,713.796,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,4293.924,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,4293.924,US,Monrovia
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,4293.924,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,4293.924,US,Monrovia
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,4293.924,US,Monrovia
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,2146.962,US,Modesto
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,8587.848,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,10734.81,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,2146.962,US,Monrovia
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,874.794,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,874.794,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,2624.382,US,Las Cruces
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,874.794,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,1749.588,US,Modesto
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,874.794,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,838.9178,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,419.4589,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,419.4589,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,419.4589,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,838.9178,US,Monrovia
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,1258.3767,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,419.4589,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,1677.8356,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Scott Cooper,1,12/1/2011 0:00,419.4589,US,Redlands
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,419.4589,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,1258.3767,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,838.9178,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,419.4589,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,419.4589,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,419.4589,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,838.9178,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,419.4589,US,Monrovia
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,419.4589,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,838.9178,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,838.9178,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Scott Cooper,1,12/1/2011 0:00,419.4589,US,Redlands
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,838.9178,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,419.4589,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,838.9178,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,838.9178,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,838.9178,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,838.9178,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,838.9178,US,Monrovia
Bikes,Road Bikes,Southwest,California,Frances Adams,1,12/1/2011 0:00,838.9178,US,Modesto
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,419.4589,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,838.9178,US,Las Cruces
Bikes,Road Bikes,Southwest,California,Jean Jordan,1,12/1/2011 0:00,838.9178,US,Monrovia
Bikes,Road Bikes,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,1258.3767,US,Las Cruces
Accessories,Helmets,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,100.9325,US,Las Cruces
Accessories,Helmets,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,40.373,US,Las Cruces
Accessories,Helmets,Southwest,New Mexico,Sandra Maynard,1,12/1/2011 0:00,100.9325,US,Las Cruces
Clothing,Caps,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,5.1865,US,Parker
Clothing,Jerseys,Northwest,Utah,Maciej Dusza,1,1/1/2012 0:00,28.8404,US,Riverton
Clothing,Socks,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,22.8,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,4049.988,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,4049.988,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,8099.976,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,14174.958,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,8159.976,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,8159.976,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,6119.982,US,Las Vegas
Bikes,Mountain Bikes,Northwest,Nevada,Tom Johnston,1,1/1/2012 0:00,10199.97,US,Las Vegas
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,2146.962,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,874.794,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,1749.588,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,1749.588,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,1749.588,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,419.4589,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,2097.2945,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,419.4589,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,419.4589,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,838.9178,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,419.4589,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,1258.3767,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,419.4589,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,419.4589,US,Parker
Bikes,Road Bikes,Central,Colorado,Diane Tibbott,1,1/1/2012 0:00,838.9178,US,Parker
Clothing,Caps,Northwest,Utah,Conor Cunningham,1,1/29/2012 0:00,31.119,US,Park City
Clothing,Caps,Southwest,California,Cheryl Herring,1,1/29/2012 0:00,31.119,US,El Segundo
Clothing,Caps,Southwest,California,Steven Brown,1,1/29/2012 0:00,15.5595,US,La Mesa
Components,Mountain Frames,Southwest,California,Steven Brown,1,1/29/2012 0:00,2144.1129,US,La Mesa
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,1/29/2012 0:00,714.7043,US,Park City
Components,Mountain Frames,Southwest,New Mexico,Geri Farrell,1,1/29/2012 0:00,714.7043,US,Rio Rancho
Components,Mountain Frames,Southwest,California,Steven Brown,1,1/29/2012 0:00,2144.1129,US,La Mesa
Components,Mountain Frames,Southwest,New Mexico,Geri Farrell,1,1/29/2012 0:00,809.76,US,Rio Rancho
Components,Mountain Frames,Southwest,California,Steven Brown,1,1/29/2012 0:00,2429.28,US,La Mesa
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,1/29/2012 0:00,1445.1898,US,Park City
Components,Mountain Frames,Southwest,New Mexico,Geri Farrell,1,1/29/2012 0:00,722.5949,US,Rio Rancho
Components,Mountain Frames,Southwest,California,Steven Brown,1,1/29/2012 0:00,2890.3796,US,La Mesa
Components,Mountain Frames,Southwest,California,Steven Brown,1,1/29/2012 0:00,1445.1898,US,La Mesa
Components,Mountain Frames,Northwest,Utah,Conor Cunningham,1,1/29/2012 0:00,818.7,US,Park City
Components,Mountain Frames,Southwest,New Mexico,Geri Farrell,1,1/29/2012 0:00,818.7,US,Rio Rancho
Components,Mountain Frames,Southwest,California,Steven Brown,1,1/29/2012 0:00,2456.1,US,La Mesa
Clothing,Jerseys,Northwest,Utah,Conor Cunningham,1,1/29/2012 0:00,57.6808,US,Park City
Clothing,Jerseys,Southwest,California,Cheryl Herring,1,1/29/2012 0:00,57.6808,US,El Segundo
